Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,9,0.61,0.01,0.6107463180662779
100% Corpus,9,0.61,0.31,0.5783042653501218
100% Corpus,9,0.61,0.61,0.6062032647825624
100% Corpus,9,0.61,0.9099999999999999,0.5681392454459484
100% Corpus,9,0.61,symmetric,0.5805729506140181
100% Corpus,9,0.9099999999999999,0.01,0.5936644791518656
100% Corpus,9,0.9099999999999999,0.31,0.5999079473062714
100% Corpus,9,0.9099999999999999,0.61,0.6324783695032168
100% Corpus,9,0.9099999999999999,0.9099999999999999,0.5821333532285338
100% Corpus,9,0.9099999999999999,symmetric,0.5867855526150382
100% Corpus,9,symmetric,0.01,0.5853485715330985
100% Corpus,9,symmetric,0.31,0.5660515443403711
100% Corpus,9,symmetric,0.61,0.6065719247982355
100% Corpus,9,symmetric,0.9099999999999999,0.6088406379937389
100% Corpus,9,symmetric,symmetric,0.6082543262055116
100% Corpus,9,asymmetric,0.01,0.6191080598418511
100% Corpus,9,asymmetric,0.31,0.5403636997574931
100% Corpus,9,asymmetric,0.61,0.6195714325016464
100% Corpus,9,asymmetric,0.9099999999999999,0.6051185345030465
100% Corpus,9,asymmetric,symmetric,0.6008328863928843
100% Corpus,10,0.01,0.01,0.5816755760330619
100% Corpus,10,0.01,0.31,0.6044559399687148
100% Corpus,10,0.01,0.61,0.5810662423127181
100% Corpus,10,0.01,0.9099999999999999,0.604440427512303
100% Corpus,10,0.01,symmetric,0.5888211967730851
100% Corpus,10,0.31,0.01,0.5867027579461707
100% Corpus,10,0.31,0.31,0.5588612705902648
100% Corpus,10,0.31,0.61,0.5843442557263281
100% Corpus,10,0.31,0.9099999999999999,0.5936849147395183
100% Corpus,10,0.31,symmetric,0.5736933365023615
100% Corpus,10,0.61,0.01,0.5837777541236143
100% Corpus,10,0.61,0.31,0.5343096946131042
100% Corpus,10,0.61,0.61,0.558127773379493
100% Corpus,10,0.61,0.9099999999999999,0.5935994455105134
100% Corpus,10,0.61,symmetric,0.5806379536049999
100% Corpus,10,0.9099999999999999,0.01,0.5775112899962684
100% Corpus,10,0.9099999999999999,0.31,0.5432030380487815
100% Corpus,10,0.9099999999999999,0.61,0.5527577503247302
100% Corpus,10,0.9099999999999999,0.9099999999999999,0.5939833754838859
100% Corpus,10,0.9099999999999999,symmetric,0.574043455102424
100% Corpus,10,symmetric,0.01,0.5835468017362196
100% Corpus,10,symmetric,0.31,0.5797048674497443
100% Corpus,10,symmetric,0.61,0.5894941030218082
100% Corpus,10,symmetric,0.9099999999999999,0.5952395358705782
100% Corpus,10,symmetric,symmetric,0.587579810005328
100% Corpus,10,asymmetric,0.01,0.5879435987657989
100% Corpus,10,asymmetric,0.31,0.5784550787224401
100% Corpus,10,asymmetric,0.61,0.6087690480937652
100% Corpus,10,asymmetric,0.9099999999999999,0.5814027747209336
100% Corpus,10,asymmetric,symmetric,0.5879497385657277
